14:22:00.186,132.607,120.587
14:22:01.186,132.603,120.584
14:22:02.186,132.684,120.657
14:22:03.233,132.614,120.594
14:22:04.295,132.854,120.809
14:22:05.373,132.757,120.722
14:22:06.420,132.827,120.785
14:22:07.482,132.961,120.905
14:22:08.545,132.842,120.798
14:22:09.607,132.950,120.895
14:22:10.685,132.844,120.800
14:22:11.732,132.889,120.841
14:22:12.794,132.835,120.792
14:22:13.857,132.766,120.730
14:22:14.919,132.880,120.833
14:22:15.982,132.820,120.779
14:22:17.028,132.969,120.913
14:22:18.091,132.634,120.612
14:22:19.153,132.821,120.780
14:22:20.216,132.689,120.661
14:22:21.278,132.853,120.808
14:22:22.340,132.804,120.764
14:22:23.403,132.711,120.681
14:22:24.465,132.736,120.703
14:22:25.528,132.810,120.770
14:22:26.590,132.734,120.702
14:22:27.653,132.704,120.675
14:22:28.715,132.705,120.675
14:22:29.777,132.574,120.558
14:22:30.840,132.739,120.706
14:22:31.902,132.786,120.748
14:22:32.965,132.719,120.688
14:22:34.027,132.642,120.619
14:22:35.089,132.717,120.686
14:22:36.168,132.648,120.624
14:22:37.214,132.523,120.512
14:22:38.277,132.697,120.668
14:22:39.339,132.443,120.440
14:22:40.402,132.579,120.562
14:22:41.464,132.464,120.459
14:22:42.526,132.381,120.385
14:22:43.589,132.453,120.449
14:22:44.651,132.388,120.391
14:22:45.714,132.157,120.183
14:22:46.776,132.244,120.262
14:22:47.839,131.889,119.943
14:22:48.901,131.834,119.893
14:22:49.963,131.661,119.738
14:22:51.026,131.584,119.669
14:22:52.088,131.220,119.342
14:22:53.151,131.227,119.348
14:22:54.213,130.843,119.004
14:22:55.275,130.905,119.059
14:22:56.338,130.639,118.821
14:22:57.400,130.369,118.578
14:22:58.463,130.250,118.471
14:22:59.525,129.983,118.232
14:23:00.588,129.785,118.054
14:23:01.666,129.349,117.662
14:23:02.712,129.344,117.658
14:23:03.775,128.975,117.326
14:23:04.837,128.771,117.143
14:23:05.900,128.617,117.005
14:23:06.962,128.414,116.823
14:23:08.024,128.109,116.549
14:23:09.087,127.959,116.414
14:23:10.149,127.644,116.131
14:23:11.212,127.317,115.838
14:23:12.274,126.971,115.527
14:23:13.337,126.703,115.287
14:23:14.399,126.519,115.121
14:23:15.461,126.336,114.957
14:23:16.524,126.082,114.729
14:23:17.586,125.815,114.489
14:23:18.649,125.656,114.347
14:23:19.711,125.301,114.028
14:23:20.773,125.165,113.906
14:23:21.852,124.954,113.716
14:23:22.898,124.663,113.455
14:23:23.961,124.337,113.162
14:23:25.023,124.045,112.900
14:23:26.086,123.925,112.792
14:23:27.164,123.535,112.442
14:23:28.210,123.440,112.357
14:23:29.273,123.321,112.250
14:23:30.335,122.802,111.784
14:23:31.398,122.619,111.620
14:23:32.460,122.319,111.350
14:23:33.523,122.161,111.209
14:23:34.585,121.969,111.036
14:23:35.647,121.644,110.744
14:23:36.710,121.502,110.617
14:23:37.772,121.030,110.193
14:23:38.835,120.911,110.086
14:23:39.897,120.666,109.866
14:23:40.959,120.399,109.627
14:23:42.022,120.172,109.423
14:23:43.084,119.777,109.068
14:23:44.147,119.738,109.033
14:23:45.209,119.339,108.675
14:23:46.272,119.235,108.581
14:23:47.334,118.929,108.307
14:23:48.396,118.539,107.957
14:23:49.459,118.635,108.043
14:23:50.521,118.144,107.602
14:23:51.584,118.103,107.565
14:23:52.646,117.884,107.368
14:23:53.708,117.567,107.084
14:23:54.771,117.285,106.831
14:23:55.833,117.000,106.575
14:23:56.896,116.946,106.526
14:23:57.958,116.635,106.247
14:23:59.021,116.447,106.078
14:24:00.083,116.210,105.865
14:24:01.145,115.952,105.634
14:24:02.208,115.830,105.524
14:24:03.270,115.447,105.180
14:24:04.333,115.291,105.040
14:24:05.395,115.209,104.967
14:24:06.457,114.777,104.579
14:24:07.520,114.601,104.421
14:24:08.582,114.270,104.124
14:24:09.645,114.211,104.071
14:24:10.707,113.877,103.771
14:24:11.770,113.716,103.626
14:24:12.832,113.476,103.411
14:24:13.894,113.209,103.171
14:24:14.957,113.077,103.053
14:24:16.019,112.776,102.782
14:24:17.082,112.574,102.601
14:24:18.144,112.423,102.465
14:24:19.207,112.226,102.288
14:24:20.269,112.029,102.112
14:24:21.331,111.791,101.898
14:24:22.394,111.587,101.715
14:24:23.472,111.243,101.406
14:24:24.519,111.095,101.273
14:24:25.581,110.862,101.064
14:24:26.643,110.614,100.841
14:24:27.706,110.473,100.715
14:24:28.768,110.252,100.516
14:24:29.831,110.085,100.366
14:24:30.893,109.805,100.115
14:24:31.956,109.498,99.839
14:24:33.018,109.409,99.759
14:24:34.080,109.107,99.488
14:24:35.143,108.922,99.322
14:24:36.221,108.722,99.142
14:24:37.268,108.570,99.006
14:24:38.330,108.333,98.793
14:24:39.392,108.150,98.629
14:24:40.455,107.946,98.446
14:24:41.517,107.688,98.214
14:24:42.580,107.529,98.071
14:24:43.642,107.432,97.984
14:24:44.705,107.000,97.596
14:24:45.767,106.935,97.538
14:24:46.829,106.624,97.259
14:24:47.892,106.252,96.925
14:24:48.954,106.273,96.944
14:24:50.017,106.119,96.805
14:24:51.079,105.848,96.562
14:24:52.142,105.549,96.294
14:24:53.204,105.557,96.301
14:24:54.266,105.198,95.978
14:24:55.329,105.242,96.018
14:24:56.391,104.916,95.725
14:24:57.454,104.731,95.559
14:24:58.516,104.552,95.398
14:24:59.578,104.224,95.104
14:25:00.641,104.000,94.903
14:25:01.703,103.775,94.701
14:25:02.766,103.694,94.628
14:25:03.828,103.500,94.454
14:25:04.891,103.319,94.291
14:25:05.953,103.165,94.153
14:25:07.015,102.910,93.924
14:25:08.078,102.704,93.739
14:25:09.140,102.627,93.670
14:25:10.203,102.306,93.382
14:25:11.265,102.104,93.200
14:25:12.327,101.870,92.990
14:25:13.390,101.748,92.881
14:25:14.452,101.441,92.605
14:25:15.515,101.294,92.473
14:25:16.577,101.225,92.411
14:25:17.640,100.941,92.156
14:25:18.702,100.750,91.985
14:25:19.764,100.542,91.798
14:25:20.827,100.441,91.707
14:25:21.889,100.275,91.558
14:25:22.952,100.057,91.363
14:25:24.014,99.901,91.223
14:25:25.076,99.931,91.249
14:25:26.139,99.710,91.051
14:25:27.201,99.770,91.105
14:25:28.264,99.839,91.167
14:25:29.326,99.851,91.178
14:25:30.389,100.023,91.332
14:25:31.451,100.262,91.547
14:25:32.513,100.674,91.916
14:25:33.576,100.871,92.093
14:25:34.638,101.087,92.287
14:25:35.701,101.645,92.788
14:25:36.763,101.884,93.003
14:25:37.826,102.662,93.701
14:25:38.888,102.915,93.929
14:25:39.950,103.209,94.193
14:25:41.013,104.067,94.963
14:25:42.075,104.314,95.185
14:25:43.138,105.206,95.986
14:25:44.200,105.547,96.292
14:25:45.262,106.407,97.064
14:25:46.325,106.974,97.573
14:25:47.387,107.387,97.944
14:25:48.450,108.149,98.628
14:25:49.512,108.637,99.066
14:25:50.575,109.458,99.803
14:25:51.637,109.764,100.078
14:25:52.699,110.420,100.667
14:25:53.762,111.309,101.465
14:25:54.824,111.673,101.792
14:25:55.887,112.716,102.728
14:25:56.949,113.180,103.145
14:25:58.011,113.952,103.838
14:25:59.074,114.449,104.284
14:26:00.136,114.828,104.625
14:26:01.199,115.734,105.438
14:26:02.277,116.180,105.839
14:26:03.324,117.054,106.623
14:26:04.386,117.447,106.976
14:26:05.448,117.882,107.367
14:26:06.511,118.593,108.005
